realTimestamp,timestamp,type,match_id,itemId,participantId,creatorId,wardType,levelUpType,skillSlot,killerId,level,bounty,killStreakLength,shutdownBounty,victimDamageDealt,victimDamageReceived,victimId,position.x,position.y,killType,featType,featValue,teamId,assistingParticipantIds,laneType,killerTeamId,monsterType,monsterSubType,multiKillLength,buildingType,towerType,afterId,beforeId,goldGain,actualStartTime,name,gameId,winningTeam
,3,SKILL_LEVEL_UP,KR_7587286299,,3.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,6.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,7.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,5.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,4.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,2.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,9.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,10.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,10.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,9.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,6.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,1.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,8.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,8.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,3.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,CHAMPION_KILL,KR_7587286299,,,,,,,2.0,,300.0,0.0,0.0,"[{'basic': False, 'magicDamage': 108, 'name': 'FiddleSticks', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'fiddlesticksw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': True, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 111, 'spellName': 'naafiribasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 48, 'spellName': 'naafirie', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 126, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'burning', 'spellSlot': 0, 'trueDamage': 37, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 150, 'spellName': 'naafirip', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 167, 'spellName': 'naafiribasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 221, 'name': 'SRU_Gromp', 'participantId': 0, 'physicalDamage': 0, 'spellName': 'sru_grompbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_Blue', 'participantId': 0, 'physicalDamage': 707, 'spellName': 'sru_bluebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MONSTER'}]",7.0,11429.0,8220.0,,,,,,,,,,,,,,,,,,,
,3,CHAMPION_SPECIAL_KILL,KR_7587286299,,,,,,,2.0,,,,,,,,11620.0,8008.0,KILL_FIRST_BLOOD,,,,,,,,,,,,,,,,,,
,3,FEAT_UPDATE,KR_7587286299,,,,,,,,,,,,,,,,,,0.0,1.0,100.0,,,,,,,,,,,,,,,
,3,WARD_PLACED,KR_7587286299,,,3.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,ITEM_DESTROYED,KR_7587286299,2003.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,ITEM_DESTROYED,KR_7587286299,2003.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,WARD_PLACED,KR_7587286299,,,4.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,ITEM_PURCHASED,KR_7587286299,1082.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,LEVEL_UP,KR_7587286299,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,SKILL_LEVEL_UP,KR_7587286299,,1.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,WARD_PLACED,KR_7587286299,,,9.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,WARD_PLACED,KR_7587286299,,,1.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,4.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_DESTROYED,KR_7587286299,2003.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,8.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,9.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,8.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_DESTROYED,KR_7587286299,2003.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,5.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,6.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,10.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,CHAMPION_KILL,KR_7587286299,,,,,,,1.0,,300.0,0.0,0.0,"[{'basic': True, 'magicDamage': 0, 'name': 'Kled', 'participantId': 1, 'physicalDamage': 58, 'spellName': 'kledriderbasicattack', 'spellSlot': 67, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Kled', 'participantId': 1, 'physicalDamage': 72, 'spellName': 'kledriderq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Kled', 'participantId': 1, 'physicalDamage': 184, 'spellName': 'kledw', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Kled', 'participantId': 1, 'physicalDamage': 0, 'spellName': 'kledbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Kled', 'participantId': 1, 'physicalDamage': 63, 'spellName': 'kledbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionSiege', 'participantId': 0, 'physicalDamage': 17, 'spellName': 'sru_orderminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionSiege', 'participantId': 0, 'physicalDamage': 38, 'spellName': 'sru_orderminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionSiege', 'participantId': 0, 'physicalDamage': 8, 'spellName': 'sru_orderminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionSiege', 'participantId': 0, 'physicalDamage': 30, 'spellName': 'sru_orderminionsiegebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 66, 'spellName': 'camillebasicattack3', 'spellSlot': 66, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 79, 'spellName': 'camilleq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 52, 'spellName': 'camillee', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 0, 'spellName': 'summonerdot', 'spellSlot': 4, 'trueDamage': 88, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 96, 'spellName': 'camilleq2', 'spellSlot': 0, 'trueDamage': 126, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 132, 'spellName': 'camillebasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 23, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 0, 'spellName': '', 'spellSlot': -1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 25, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 66, 'spellName': 'camillebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Camille', 'participantId': 1, 'physicalDamage': 43, 'spellName': 'camillew', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}]",6.0,2625.0,12389.0,,,,,,,,,,,,,,,,,,,
,4,FEAT_UPDATE,KR_7587286299,,,,,,,,,,,,,,,,,,0.0,2.0,100.0,,,,,,,,,,,,,,,
,4,WARD_PLACED,KR_7587286299,,,2.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_PURCHASED,KR_7587286299,1001.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,2.0,,,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,1.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_DESTROYED,KR_7587286299,2003.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_PURCHASED,KR_7587286299,2031.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,6.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,3.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,LEVEL_UP,KR_7587286299,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,WARD_PLACED,KR_7587286299,,,1.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,CHAMPION_KILL,KR_7587286299,,,,,,,3.0,,300.0,0.0,0.0,"[{'basic': True, 'magicDamage': 0, 'name': 'Tristana', 'participantId': 3, 'physicalDamage': 115, 'spellName': 'tristanabasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'OTHER'}]","[{'basic': True, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 64, 'spellName': 'naafiribasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 0, 'spellName': 'burning', 'spellSlot': 0, 'trueDamage': 25, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 72, 'spellName': '', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 96, 'spellName': 'naafirip', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 0, 'name': 'Naafiri', 'participantId': 2, 'physicalDamage': 72, 'spellName': 'naafirie', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 81, 'name': 'Galio', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'galiopassive', 'spellSlot': 63, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 52, 'name': 'Galio', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'galiow', 'spellSlot': 1, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 93, 'name': 'Galio', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'galioe', 'spellSlot': 2, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 17, 'name': 'Galio', 'participantId': 3, 'physicalDamage': 0, 'spellName': '', 'spellSlot': 7, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': False, 'magicDamage': 172, 'name': 'Galio', 'participantId': 3, 'physicalDamage': 0, 'spellName': 'galioq', 'spellSlot': 0, 'trueDamage': 0, 'type': 'OTHER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 35, 'spellName': 'sru_orderminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 17, 'spellName': 'sru_orderminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_OrderMinionMelee', 'participantId': 0, 'physicalDamage': 8, 'spellName': 'sru_orderminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}]",8.0,8685.0,8290.0,,,,,[2],,,,,,,,,,,,,,
,4,FEAT_UPDATE,KR_7587286299,,,,,,,,,,,,,,,,,,0.0,3.0,100.0,,,,,,,,,,,,,,,
,4,FEAT_UPDATE,KR_7587286299,,,,,,,,,,,,,,,,,,0.0,1001.0,200.0,,,,,,,,,,,,,,,
,4,SKILL_LEVEL_UP,KR_7587286299,,7.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_PURCHASED,KR_7587286299,1036.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,ITEM_PURCHASED,KR_7587286299,1036.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,WARD_PLACED,KR_7587286299,,,5.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_PURCHASED,KR_7587286299,2003.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,CHAMPION_KILL,KR_7587286299,,,,,,,0.0,,300.0,0.0,1.0,,"[{'basic': True, 'magicDamage': 0, 'name': '', 'participantId': 0, 'physicalDamage': 248, 'spellName': 'turretbasicattack2', 'spellSlot': 47, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': True, 'magicDamage': 0, 'name': '', 'participantId': 0, 'physicalDamage': 165, 'spellName': 'turretbasicattack', 'spellSlot': 46, 'trueDamage': 0, 'type': 'TOWER'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 42, 'spellName': 'sru_chaosminionrangedbasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 50, 'spellName': 'sru_chaosminionrangedbasicattack2', 'spellSlot': 65, 'trueDamage': 0, 'type': 'MINION'}, {'basic': True, 'magicDamage': 0, 'name': 'SRU_ChaosMinionMelee', 'participantId': 0, 'physicalDamage': 57, 'spellName': 'sru_chaosminionmeleebasicattack', 'spellSlot': 64, 'trueDamage': 0, 'type': 'MINION'}]",1.0,8615.0,13830.0,,,,,,,,,,,,,,,,,,,
,5,ITEM_PURCHASED,KR_7587286299,3057.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,LEVEL_UP,KR_7587286299,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_DESTROYED,KR_7587286299,2003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_DESTROYED,KR_7587286299,2003.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,SKILL_LEVEL_UP,KR_7587286299,,2.0,,,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_DESTROYED,KR_7587286299,2003.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,LEVEL_UP,KR_7587286299,,8.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,SKILL_LEVEL_UP,KR_7587286299,,8.0,,,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_PURCHASED,KR_7587286299,2003.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_DESTROYED,KR_7587286299,2003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,ITEM_PURCHASED,KR_7587286299,2508.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,LEVEL_UP,KR_7587286299,,6.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
